,endTime,artistName,trackName,msPlayed
422,2021-04-06 02:01,Charlie Puth,River,191359
423,2021-04-06 02:05,Martin Garrix,Don't Look Down (feat. Usher),223139
424,2021-04-06 02:09,Niall Horan,You And Me,184950
425,2021-04-06 02:13,Selena Gomez,Dance Again,170498
426,2021-04-06 02:16,Ben Platt,Found/Tonight,179242
427,2021-04-06 02:20,Maroon 5,Sunday Morning,244866
428,2021-04-06 02:25,DNCE,DNCE,230680
429,2021-04-06 02:28,Eminem,Kamikaze,216029
430,2021-04-06 05:49,Bebe Rexha,Beautiful Life (From the Motion Picture Abominable),11840
431,2021-04-06 05:49,Rachel Talbott,Disney Medley,231470
432,2021-04-06 05:50,Maddie & Tae,No Place Like You,6180
433,2021-04-06 05:50,Ellie Banke,"I Got U, U Got Me",16320
434,2021-04-06 05:53,Fitz and The Tantrums,Moneygrabber,189893
435,2021-04-06 05:53,Camila Cabello,Consequences - orchestra,13726
436,2021-04-06 05:53,Imagine Dragons,Machine,0
437,2021-04-06 05:53,Martin Garrix,Scared to Be Lonely,360
438,2021-04-06 05:53,Ed Sheeran,What Do I Know?,0
439,2021-04-06 05:53,Niall Horan,Small Talk,960
440,2021-04-06 05:53,Sam Smith,Breaking Hearts,400
441,2021-04-06 05:53,Fitz and The Tantrums,Run It,0
442,2021-04-06 05:53,The Barden Bellas,Pool Mashup: Just The Way You Are/Just A Dream,2110
443,2021-04-06 05:53,John Legend,Conversations in the Dark - John Legend vs. David Guetta,890
444,2021-04-06 05:53,Eminem,Marsh,0
445,2021-04-06 05:54,Jonas Blue,Fast Car,210
446,2021-04-06 05:54,Taylor Swift,Bad Blood,1060
447,2021-04-06 05:54,Sam Smith,Lay Me Down,0
448,2021-04-06 05:54,ZAYN,SHE DON'T LOVE ME,0
449,2021-04-06 05:54,Niall Horan,Bend The Rules,0
450,2021-04-06 05:54,Lewis Capaldi,Hollywood,0
451,2021-04-06 05:54,Ed Sheeran,All of the Stars,0
452,2021-04-06 05:54,Niall Horan,On The Loose,0
453,2021-04-06 05:54,5 Seconds of Summer,Red Desert,0
454,2021-04-06 05:54,Camila Cabello,Something's Gotta Give,0
455,2021-04-06 05:54,Alan Walker,Fade,0
456,2021-04-06 05:58,Ed Sheeran,All of the Stars,234986
457,2021-04-06 06:01,Taylor Swift,Bad Blood,211933
458,2021-04-06 06:03,Jonas Brothers,Trust,42069
459,2021-04-06 06:06,5 Seconds of Summer,Monster Among Men,192332
460,2021-04-06 06:09,Ava Max,Born to the Night,199330
461,2021-04-06 06:13,Charlie Puth,How Long,200853
462,2021-04-06 06:15,Jonas Brothers,Comeback,155680
463,2021-04-06 06:21,Eminem,Venom - Music From The Motion Picture,269573
464,2021-04-06 06:24,Shawn Mendes,Stitches,206880
465,2021-04-06 06:27,Imagine Dragons,Only,180733
466,2021-04-06 06:30,Jonas Brothers,X (with KAROL G),185277
467,2021-04-06 06:35,Maroon 5,Girls Like You,215229
468,2021-04-06 06:37,Camila Cabello,My Oh My (feat. DaBaby),47616
469,2021-04-06 06:40,OneRepublic,Wherever I Go,169773
470,2021-04-06 06:43,Justin Timberlake,Señorita,1190
471,2021-04-06 06:43,Maroon 5,Never Gonna Leave This Bed,26400
472,2021-04-06 06:43,Louis Tomlinson,We Made It,201625
473,2021-04-06 06:46,The Vamps,I Found A Girl,179440
474,2021-04-06 06:51,One Direction,Strong,184373
475,2021-04-06 06:54,Ava Max,Naked,222094
476,2021-04-06 06:57,Marshmello,Spotlight,177600
477,2021-04-06 07:01,DNCE,DNCE,230680
478,2021-04-06 07:04,Niall Horan,New Angel,0
479,2021-04-06 07:04,Sia,Snowman,0
480,2021-04-06 07:04,Stereo Kicks,Love Me So,0
481,2021-04-06 07:04,A Great Big World,Kaleidoscope,0
482,2021-04-06 07:04,Jonas Brothers,Burnin' Up,0
483,2021-04-06 07:04,Ava Max,Rumors,0
484,2021-04-06 07:04,John Legend,Wild (feat. Gary Clark Jr.),0
485,2021-04-06 07:04,The Chainsmokers,Last Day Alive,0
486,2021-04-06 07:04,Lewis Capaldi,Hold Me While You Wait,0
487,2021-04-06 07:04,ZAYN,INTERMISSION: fLoWer,0
488,2021-04-06 07:04,Fitz and The Tantrums,Basement,0
489,2021-04-06 07:04,Camila Cabello,Living Proof,0
490,2021-04-06 07:04,5 Seconds of Summer,Teeth,0
491,2021-04-06 07:04,Camila Cabello,Used to This,800
492,2021-04-06 07:04,Martin Garrix,Proxy,0
493,2021-04-06 07:04,Shawn Mendes,Can’t Imagine,85875
494,2021-04-06 07:04,Eminem,Lucky You (feat. Joyner Lucas),0
495,2021-04-06 07:04,Fitz and The Tantrums,Ain't Nobody But Me,310
496,2021-04-06 07:04,AamityMae,Hard to Love (feat. Stevie Brock),0
497,2021-04-06 07:04,Imagine Dragons,Bad Liar,0
498,2021-04-06 07:04,Justin Timberlake,Man of the Woods,0
499,2021-04-06 07:04,Imagine Dragons,Rise Up,220
500,2021-04-06 07:04,5 Seconds of Summer,If Walls Could Talk,0
501,2021-04-06 07:04,Niall Horan,San Francisco,0
502,2021-04-06 07:07,AamityMae,Hard to Love (feat. Stevie Brock),192586
503,2021-04-06 07:10,Sia,Snowman,165906
504,2021-04-06 07:14,OneRepublic,Born,265893
505,2021-04-06 07:18,One Direction,End of the Day,194973
506,2021-04-06 07:22,Selena Gomez,Feel Me,226002
507,2021-04-06 07:26,One Direction,More Than This,229106
508,2021-04-06 07:29,Selena Gomez & The Scene,Who Says,195613
509,2021-04-06 07:33,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),204466
510,2021-04-06 07:38,Ed Sheeran,The A Team,258373
511,2021-04-06 07:41,Marshmello,Alone,143041
512,2021-04-06 07:41,Justin Timberlake,"September - from DreamWorks Animation's ""TROLLS""",6650
513,2021-04-06 07:41,Ed Sheeran,Lego House,4410
514,2021-04-06 07:44,Sam Smith,To Die For,193795
515,2021-04-06 07:48,Martin Garrix,Together,221274
516,2021-04-06 08:28,Eminem,Sing For The Moment,23433
517,2021-04-06 14:19,Eminem,Sing For The Moment,4590
518,2021-04-06 14:20,Lewis Capaldi,Forever,3970
519,2021-04-06 14:23,Ed Sheeran,Happier,207520
520,2021-04-06 14:27,John Legend,You & I (Nobody in the World),252653
521,2021-04-06 14:31,Alan Walker,Faded,212106
522,2021-04-06 14:34,One Direction,Ready to Run,196053
523,2021-04-06 14:37,SHAED,No Other Way,147963
524,2021-04-06 14:41,Lewis Capaldi,Bruises,220492
525,2021-04-06 14:45,Lewis Capaldi,Maybe,210116
526,2021-04-06 14:45,Eminem,Killshot,1290
527,2021-04-06 14:45,DNCE,Kissing Strangers,13655
528,2021-04-06 14:45,Maroon 5,Misery,340
529,2021-04-06 14:49,Sam Smith,Fix You - Live,257650
530,2021-04-06 14:53,The Chainsmokers,See The Way,177960
531,2021-04-06 14:56,Maroon 5,Lucky Strike,154717
532,2021-04-06 15:35,Eminem,The Monster,250188
533,2021-04-06 18:03,DNCE,Truthfully,154691
534,2021-04-07 05:51,DNCE,Truthfully,189956
535,2021-04-07 05:55,5 Seconds of Summer,Ghost Of You,0
536,2021-04-07 05:55,Maroon 5,Cold (feat. Future),480
537,2021-04-07 05:55,Justin Bieber,Lonely (with benny blanco) - Acoustic,0
538,2021-04-07 05:55,John Legend,Surefire,4340
539,2021-04-07 05:55,Ben Platt,Vienna,780
540,2021-04-07 05:55,Ava Max,Tattoo,0
541,2021-04-07 05:55,Alissa Ava,Sweet But Psycho,162054
542,2021-04-07 05:55,Eminem,Kings Never Die,18300
543,2021-04-07 05:55,Ava Max,So Am I,0
544,2021-04-07 05:55,Ben Platt,Honest Man,280
545,2021-04-07 05:59,Ben Platt,Vienna,209631
546,2021-04-07 06:03,Ben Platt,Honest Man,229573
547,2021-04-07 06:06,Zara Larsson,I Can't Fall in Love Without You,180640
548,2021-04-07 06:10,Camila Cabello,Feel It Twice,188939
549,2021-04-07 06:13,Shawn Mendes,Fallin' All In You,235746
550,2021-04-07 06:14,Shawn Mendes,305,56681
551,2021-04-07 06:14,DNCE,What's Love Got To Do With It,60
552,2021-04-07 06:14,John Legend,I Do,160
553,2021-04-07 06:14,Fitz and The Tantrums,Breakin' the Chains of Love,1230
554,2021-04-07 06:15,Ava Max,On Somebody,0
555,2021-04-07 06:15,5 Seconds of Summer,Easier,0
556,2021-04-07 06:15,Niall Horan,Nice To Meet Ya,0
557,2021-04-07 06:15,Niall Horan,Fire Away,0
558,2021-04-07 06:15,Jonas Brothers,Five More Minutes,0
559,2021-04-07 06:15,Sam Smith,My Oasis (feat. Burna Boy),0
560,2021-04-07 06:15,Charlie Puth,Left Right Left,0
561,2021-04-07 06:15,Jonas Brothers,Sucker,0
562,2021-04-07 06:15,Alan Walker,Darkside,0
563,2021-04-07 06:15,Justin Timberlake,Like I Love You,0
564,2021-04-07 06:17,Jonas Brothers,Five More Minutes,150366
565,2021-04-07 06:21,Niall Horan,Fire Away,206362
566,2021-04-07 06:25,Camila Cabello,Real Friends,214386
567,2021-04-07 06:29,Post Malone,Big Lie,207680
568,2021-04-07 06:33,SHAED,Running Through The Fields,240636
569,2021-04-07 06:35,5 Seconds of Summer,Don't Stop,169935
570,2021-04-07 06:39,5 Seconds of Summer,Old Me,186785
571,2021-04-07 06:43,One Direction,Last First Kiss,203546
572,2021-04-07 06:46,The Chainsmokers,Kills You Slowly,213320
573,2021-04-07 06:52,Justin Timberlake,Midnight Summer Jam,312533
574,2021-04-07 06:55,Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),209120
575,2021-04-07 06:59,The Chainsmokers,Don't Let Me Down,208373
576,2021-04-07 07:02,Maroon 5,Wait,190642
577,2021-04-07 07:05,Eminem,No Regrets (feat. Don Toliver),200946
578,2021-04-07 07:10,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265
579,2021-04-07 07:13,Martin Garrix,Now That I've Found You,192631
580,2021-04-07 07:16,Jonas Blue,Something Stupid (feat. AWA) - Rompasso Remix,165190
581,2021-04-07 07:19,Camila Cabello,Liar,207038
582,2021-04-07 07:24,Selena Gomez,Lose You To Love Me,206458
583,2021-04-07 07:26,Alan Walker,Force,106633
584,2021-04-07 07:29,One Direction,Hey Angel,240000
585,2021-04-07 13:01,Julia Sheer,Still into You,270782
586,2021-04-07 13:04,One Direction,Olivia,177973
587,2021-04-07 13:11,The Chainsmokers,Setting Fires,247426
588,2021-04-07 13:12,Marshmello,You Can Cry,68647
589,2021-04-07 13:16,One Direction,What a Feeling,200533
590,2021-04-07 13:19,Niall Horan,Put A Little Love On Me,224585
591,2021-04-07 13:23,DNCE,Doctor You,192013
592,2021-04-07 13:27,Marshmello,FRIENDS,202620
593,2021-04-07 13:30,Ed Sheeran,Beautiful People (feat. Khalid),197866
594,2021-04-07 13:34,Martin Garrix,There for You,221904
595,2021-04-07 13:38,One Direction,18,158455
596,2021-04-07 13:38,Charlie Puth,Suffer,1522
597,2021-04-07 13:39,One Direction,18,90153
598,2021-04-07 13:40,One Direction,Wolves,42991
599,2021-04-07 13:41,One Direction,Wolves,12850
600,2021-04-07 13:41,5 Seconds of Summer,If Walls Could Talk,5600
601,2021-04-07 13:44,Alan Walker,Lily,195840
602,2021-04-07 13:47,Fitz and The Tantrums,Burn It Down,201840
603,2021-04-07 13:51,Selena Gomez,Slow Down,210293
604,2021-04-07 13:54,Sam Smith,Palace,187156
605,2021-04-07 13:59,Eminem,Love The Way You Lie,263373
606,2021-04-07 14:02,Lewis Capaldi,Grace,185657
607,2021-04-07 14:06,SHAED,Lonesome,230008
608,2021-04-07 14:09,The Chainsmokers,The One,177573
609,2021-04-07 14:11,Stereo Kicks,Love Me So,310
610,2021-04-07 14:11,The Chainsmokers,Hope,710
611,2021-04-07 14:11,OneRepublic,Christmas Without You,103679
612,2021-04-07 14:14,Zara Larsson,WOW,179675
613,2021-04-07 14:17,Ava Max,Take You To Hell,164537
614,2021-04-07 14:20,The Chainsmokers,Push My Luck,181853
615,2021-04-07 14:24,Camila Cabello,Crying in the Club,216391
616,2021-04-07 14:26,Justin Timberlake,Suit & Tie (feat. Jay-Z),89257
617,2021-04-07 14:26,OneRepublic,If I Lose Myself,1080
618,2021-04-07 14:26,5 Seconds of Summer,Lie To Me,440
619,2021-04-07 14:26,Eminem,'Till I Collapse,0
620,2021-04-07 14:29,Charlie Puth,Girlfriend,177438
621,2021-04-07 14:29,Ava Max,Naked,0
622,2021-04-07 14:29,Marshmello,Here With Me,0
623,2021-04-07 14:29,Marshmello,Down,540
624,2021-04-07 14:29,Alan Walker,All Falls Down (feat. Juliander),1360
625,2021-04-07 14:29,ZAYN,SHE DON'T LOVE ME,670
626,2021-04-07 14:29,Ed Sheeran,Antisocial (with Travis Scott),10031
627,2021-04-07 14:29,Charlie Puth,Then There's You,0
628,2021-04-07 14:29,OneRepublic,Start Again (feat. Logic),1290
629,2021-04-07 14:33,Alan Walker,All Falls Down (feat. Juliander),198880
630,2021-04-07 14:35,Marshmello,Down,153000
631,2021-04-07 14:40,Jonas Brothers,I Believe,217533
632,2021-04-07 14:41,The Barden Bellas,Party In The U.S.A.,63080
633,2021-04-07 14:44,Shawn Mendes,Life Of The Party,214533
634,2021-04-07 14:48,Maroon 5,Sugar,235493
635,2021-04-07 14:52,Jonas Blue,Younger,194720
636,2021-04-07 14:56,Selena Gomez,Feel Me,226002
637,2021-04-07 15:00,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
638,2021-04-07 15:01,Imagine Dragons,Whatever It Takes,93036
639,2021-04-07 15:05,John Legend,Ooh Laa,179426
640,2021-04-07 17:01,5 Seconds of Summer,Voodoo Doll,4850
641,2021-04-07 20:22,5 Seconds of Summer,Voodoo Doll,1134
642,2021-04-07 20:25,Olivia Rodrigo,drivers license,213210
643,2021-04-08 05:59,OneRepublic,All The Right Moves,750
644,2021-04-08 05:59,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,7190
645,2021-04-08 05:59,MARINA,About Love - From The Netflix Film “To All The Boys: P.S. I Still Love You”,0
646,2021-04-08 05:59,OneRepublic,Wanted,0
647,2021-04-08 05:59,OneRepublic,Wanted,2870
648,2021-04-08 05:59,One Direction,Home,70
649,2021-04-08 05:59,One Direction,A.M.,0
650,2021-04-08 05:59,One Direction,Little Things,0
651,2021-04-08 05:59,Maroon 5,Feelings,390
652,2021-04-08 05:59,Martin Garrix,So Far Away (feat. Jamie Scott & Romy Dya),0
653,2021-04-08 05:59,John Legend,Focused,620
654,2021-04-08 05:59,5 Seconds of Summer,Don't Stop,0
655,2021-04-08 05:59,ZAYN,wHo,0
656,2021-04-08 05:59,Eminem,No Regrets (feat. Don Toliver),330
657,2021-04-08 05:59,One Direction,Fireproof,0
658,2021-04-08 05:59,Selena Gomez,Dance Again,0
659,2021-04-08 06:00,Ed Sheeran,New Man,0
660,2021-04-08 06:00,John Legend,"Baby, It's Cold Outside (feat. Kelly Clarkson)",0
661,2021-04-08 06:00,Imagine Dragons,Friction,430
662,2021-04-08 06:00,5 Seconds of Summer,Kill My Time,0
663,2021-04-08 06:00,Maroon 5,Maps,0
664,2021-04-08 06:00,John Legend,Bring Me Love,110
665,2021-04-08 06:00,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),0
666,2021-04-08 06:00,Selena Gomez,Kill Em With Kindness,0
667,2021-04-08 06:00,Camila Cabello,Liar,2530
668,2021-04-08 06:03,John Legend,Bring Me Love,29809
669,2021-04-08 06:03,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),188490
670,2021-04-08 06:04,Eminem,Superman,13460
671,2021-04-08 06:07,Marshmello,FRIENDS,202620
672,2021-04-08 06:10,Ava Max,Sweet but Psycho,187436
673,2021-04-08 06:12,Ed Sheeran,Kiss Me,85234
674,2021-04-08 06:12,Zara Larsson,Rooftop,0
675,2021-04-08 06:12,OneRepublic,Stop And Stare,0
676,2021-04-08 06:12,5 Seconds of Summer,No Shame,0
677,2021-04-08 06:12,Shawn Mendes,24 Hours,0
678,2021-04-08 06:12,Sam Smith,Kids Again,20
679,2021-04-08 06:12,Fitz and The Tantrums,Breakin' the Chains of Love,1300
680,2021-04-08 06:16,Zara Larsson,Rooftop,239536
681,2021-04-08 06:20,OneRepublic,Stop And Stare,223853
682,2021-04-08 06:23,Imagine Dragons,Natural,189466
683,2021-04-08 06:25,Fitz and The Tantrums,Darkest Street,95803
684,2021-04-08 06:28,Camila Cabello,Cry for Me,189133
685,2021-04-08 06:32,Ed Sheeran,Save Myself,247106
686,2021-04-08 06:35,Marshmello,Too Much (feat. Usher),165704
687,2021-04-08 06:38,Charlie Puth,Up All Night,190106
688,2021-04-08 06:42,SHAED,No Other Way,147963
689,2021-04-08 06:42,Ed Sheeran,Lego House,14151
690,2021-04-08 06:43,Payal Dev,"Tum Hi Aana (From ""Marjaavaan"")",52590
691,2021-04-08 06:48,Meet Bros.,"Kinna Sona (From ""Marjaavaan"")",273925
692,2021-04-08 06:51,Sachin-Jigar,"Pyaar Toh Tha (From ""Bala"")",231305
693,2021-04-08 06:54,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,155172
694,2021-04-08 06:59,Pritam,Ae Dil Hai Mushkil Title Track,269032
695,2021-04-08 07:03,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
696,2021-04-08 07:09,Armaan Malik,Dil Mein Ho Tum,326765
697,2021-04-08 07:13,Akhil,"Duniyaa (From ""Luka Chuppi"")",222500
698,2021-04-08 07:14,Abhijeet Srivastava,"Chashni (From ""Bharat"")",2220
699,2021-04-08 07:14,A.R. Rahman,"Teri Nazar (From ""99 Songs"")",2430
700,2021-04-08 07:14,Shivam Pathak,Ek Dil Ek Jaan,2260
701,2021-04-08 07:14,Arijit Singh,Kasam,5520
702,2021-04-08 07:14,B Praak,Kuch Bhi Ho Jaye,32400
703,2021-04-08 07:14,Shaarib Toshi,"Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",6000
704,2021-04-08 07:18,Vishal-Shekhar,Dil Diyan Gallan,260536
705,2021-04-08 07:20,Arijit Singh,"Thodi Jagah (From ""Marjaavaan"")",86173
706,2021-04-08 07:20,Pritam,Kalank (Title Track),2320
707,2021-04-08 07:20,A.R. Rahman,Main Tumhara,2060
708,2021-04-08 07:20,Arijit Singh,Qaafirana,1710
709,2021-04-08 07:23,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",206175
710,2021-04-08 07:29,Pritam,"Aabaad Barbaad (From ""Ludo"")",309103
711,2021-04-08 07:30,Meet Bros.,Ik Mulaqaat,3600
712,2021-04-08 07:30,Sachin-Jigar,"Kiston (From ""Roohi"")",1910
713,2021-04-08 07:30,B Praak,"Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]",1720
714,2021-04-08 07:30,Gurinder Seagal,"Baby! Tu Na Jaa (From ""Time To Dance"")",19521
715,2021-04-08 07:30,Pritam,Khairiyat,2050
716,2021-04-08 07:35,Pritam,Dil Hi Toh Hai,280496
717,2021-04-08 11:24,Arko,"Khuda Haafiz (From ""The Body"")",178576
718,2021-04-10 05:00,Arko,"Khuda Haafiz (From ""The Body"")",286161
719,2021-04-10 05:01,A.R. Rahman,Taare Ginn,73098
720,2021-04-10 05:05,Akhil Sachdeva,Tera Ban Jaunga,236436
721,2021-04-10 05:07,Darshan Raval,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,155172
722,2021-04-10 05:08,A.R. Rahman,"Teri Nazar (From ""99 Songs"")",39810
723,2021-04-10 05:09,Jubin Nautiyal,Kaabil Hoon,6124
724,2021-04-10 05:13,ZAYN,Entertainer,202600
725,2021-04-10 05:16,Imagine Dragons,Natural,189466
726,2021-04-10 05:21,One Direction,Night Changes,226600
727,2021-04-10 05:24,Alan Walker,Heading Home,184878
728,2021-04-10 05:25,Jonas Brothers,I Believe,43028
729,2021-04-10 05:28,Ava Max,Who's Laughing Now,180347
730,2021-04-10 05:29,Imagine Dragons,Boomerang,24910
731,2021-04-10 05:33,Shawn Mendes,Bad Reputation,198226
732,2021-04-10 05:36,Alan Walker,Darkside,211479
733,2021-04-10 05:42,Ben Platt,Temporary Love,360702
734,2021-04-10 05:43,Selena Gomez,Sober,0
735,2021-04-10 05:43,The Chainsmokers,Inside Out,11290
736,2021-04-13 14:54,Arko,"Khuda Haafiz (From ""The Body"")",2670
737,2021-04-13 14:56,Darshan Raval,Asal Mein,2300
738,2021-04-13 14:59,Pritam,"Hardum Humdum (From ""Ludo"")",188000
739,2021-04-13 15:03,Pritam,Ik Vaari Aa,274687
740,2021-04-13 15:09,Arijit Singh,Qaafirana,341823
741,2021-04-13 15:13,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
742,2021-04-13 15:15,Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",447
743,2021-04-13 15:15,Ankit Tiwari,"Ishq Namazaa (From ""The Big Bull"")",560
744,2021-04-13 15:15,Jubin Nautiyal,Lut Gaye,106678
745,2021-04-13 15:20,Pritam,Dil Hi Toh Hai,280496
746,2021-04-13 15:24,Javed-Mohsin,Pal,247286
747,2021-04-13 15:29,Akhil,"Duniyaa (From ""Luka Chuppi"")",222500
748,2021-04-13 16:50,Arijit Singh,Ve Maahi,50
749,2021-04-13 16:50,Arijit Singh,Ve Maahi,12535
750,2021-04-13 16:50,Arijit Singh,Lamha,218732
751,2021-04-13 16:50,Arijit Singh,Lamha,640
752,2021-04-13 16:55,Pritam,"Aabaad Barbaad (From ""Ludo"")",309103
753,2021-04-13 17:01,Pritam,Khairiyat,280281
754,2021-04-13 17:05,Arko,"Khuda Haafiz (From ""The Body"")",286161
755,2021-04-13 17:10,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
756,2021-04-13 17:15,Gurinder Seagal,"Baby! Tu Na Jaa (From ""Time To Dance"")",259145
757,2021-04-13 17:18,B Praak,"Baras Baras (From ""Durgamati - The Myth"")",200155
758,2021-04-13 17:23,Rochak Kohli,Dekhte Dekhte,256271
759,2021-04-13 17:24,Shivam Pathak,Ek Dil Ek Jaan,56557
760,2021-04-13 17:27,Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",206175
761,2021-04-13 17:30,Sachin-Jigar,"Kiston (From ""Roohi"")",149950
762,2021-04-13 17:35,Vishal-Shekhar,Dil Diyan Gallan,260536
763,2021-04-13 17:39,Vishal-Shekhar,Jag Ghoomeya,281991
764,2021-04-13 17:42,A.R. Rahman,Dil Bechara,163426
765,2021-04-13 17:47,A.R. Rahman,Main Tumhara,258726
766,2021-04-13 17:51,Sachet Tandon,Mere Sohneya,193355
767,2021-04-13 17:54,Arijit Singh,"Thodi Jagah (From ""Marjaavaan"")",218048
768,2021-04-13 17:59,Atif Aslam,Tere Sang Yaara,286380
769,2021-04-13 18:05,Armaan Malik,Dil Mein Ho Tum,326765
770,2021-04-13 18:43,Arijit Singh,Thode Kam Ajnabi,218242
771,2021-04-14 05:41,Taylor Swift,Love Story,1110
772,2021-04-14 05:41,Arijit Singh,Thode Kam Ajnabi,4770
773,2021-04-14 05:41,Fly By Midnight,Love Me Like a Friend,1980
774,2021-04-14 05:44,Fly By Midnight,Love Me Like a Friend,202266
775,2021-04-14 05:49,Taylor Swift,Love Story,236266
776,2021-04-14 05:55,Ben Platt,You Will Be Found,360906
777,2021-04-14 06:00,Julia Sheer,Still into You,270782
778,2021-04-14 06:04,Imagine Dragons,It's Time,240306
779,2021-04-14 06:08,Selena Gomez,Nobody,217440
780,2021-04-14 06:11,OneRepublic,Start Again (feat. Logic),165626
781,2021-04-14 06:13,Justin Timberlake,Perfect for Me,127112
782,2021-04-14 06:18,One Direction,Moments,262640
783,2021-04-14 06:22,SHAED,Keep Calling,218040
784,2021-04-14 06:26,Maroon 5,Cold (feat. Future),234308
785,2021-04-14 06:29,Camila Cabello,First Man,214934
786,2021-04-14 06:34,Imagine Dragons,Birds,219440
787,2021-04-14 06:35,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),77073
788,2021-04-14 06:39,Ben Platt,River,247606
789,2021-04-14 06:40,Alan Walker,Sheep (Alan Walker Relift),0
790,2021-04-14 06:40,Shawn Mendes,Bad Reputation,2090
791,2021-04-14 06:40,The Bellas,Love On Top (from the cast of Pitch Perfect),0
792,2021-04-14 06:40,Eminem,Superman,0
